key,name,cap,document_date,url,header,cash_flow,dollar_sign,average volume,EMA traded dollar amount,points
DVL,DORSAVI LTD,7191742,2023-04-28T08:16:11+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p36p8h1hmdrc.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,1186000.0,$A,316319,4450.0393321710935,2
DCL,DOMACOM LIMITED,12194050,2023-04-28T12:31:43+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4h6ljl23yvw.pdf,Appendix 4C - quarterly,1185000.0,$A,317852,8767.909912095214,2
SGC,SACGASCO LIMITED,4925791,2023-04-28T16:33:38+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5c12z50h39x.pdf,March 2023 Quarterly Activities & Cash Flow Report,1183000.0,$A,4081939,49265.131672630865,5
VAR,VARISCAN MINES LIMITED,5746062,2023-04-28T00:40:49+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p30z70r2g726.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1183000.0,$A,668588,14039.691738154432,3
AXP,AXP ENERGY LIMITED,8737021,2023-04-28T15:10:32+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4z7kfr0kpjd.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1178000.0,$US,4057994,6332.459628968082,2
ANR,ANATARA LIFESCIENCES LTD,3118024,2023-04-20T09:04:56+1000,https://announcements.asx.com.au/asxpdf/20230420/pdf/45ntxsktvz7xy6.pdf,Appendix 4C & Q3 FY23 Activities Report,1173000.0,$A,128601,2856.990876802577,1
ERL,EMPIRE RESOURCES LIMITED,4451740,2023-04-28T08:37:26+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3bd09cyh6sn.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1163000.0,$A,736970,2781.977167002233,1
SIX,SPRINTEX LIMITED,8393693,2023-04-28T16:23:24+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p588c4cldzy3.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,1162000.0,$A,155489,5495.958090518033,2
AYT,AUSTIN METALS LIMITED,5079373,2023-04-28T13:21:42+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4m8nhfn6pdb.pdf,Quarterly Activities Report and Appendix 5B,1157000.0,$A,741639,3406.777630072819,1
CAV,CARNAVALE RESOURCES LIMITED,8200655,2023-04-27T09:57:11+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1tbqbgjb3pj.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1154000.0,$A,1001101,2729.1226517526507,1
WNR,WINGARA AG LTD,4739648,2023-04-28T08:51:50+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3ffkwn7tkbd.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,1147000.0,$A,79740,3164.0233368160452,1
IPT,IMPACT MINERALS LIMITED,39825854,2023-04-28T13:47:20+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4t8xc1jphcs.pdf,Quarterly Cashflow Report,1146000.0,$A,4229104,54304.7568167772,5
NIS,NICKELSEARCH LIMITED,8028329,2023-04-28T17:57:52+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5q8r8j07mbb.pdf,Quarterly Cashflow Report - March 2023,1135000.0,$A,270432,24666.172442129624,4
PVS,PIVOTAL SYSTEMS CORPORATION,3742331,2023-04-28T18:55:27+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5vfskkmfwbt.pdf,Q1 2023 Appendix 4C and quarterly activities report,1131000.0,$US,1372278,9821.60413545471,2
SIH,SIHAYO GOLD LIMITED,12204256,2023-04-28T16:18:23+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p57jmj24gnxp.pdf,Quarterly Cashflow Report,1127000.0,$A,1366140,3105.879933977827,1
SI6,SI6 METALS LIMITED,8972368,2023-04-27T09:29:25+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1n74tshbytq.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1119000.0,$A,3217854,24661.59502901636,4
VTX,VERTEX MINERALS LIMITED,4904900,2023-04-28T18:47:42+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5tmgpg2bzvs.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1115000.0,$A,108590,10406.401613728769,2
R3D,R3D RESOURCES LIMITED,5213750,2023-04-27T14:34:52+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p26x9fdpqccm.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1109000.0,$A,50014,1793.2786210348938,1
COY,COPPERMOLY LIMITED,4243869,2023-04-28T08:44:29+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3d4c431t4nt.pdf,Quarterly Activities and Cashflow Reports,1107000.0,$A,48492,324.5416361817919,1
TTI,TRAFFIC TECHNOLOGIES LTD.,8334372,2023-04-28T08:18:43+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p36w9fnw4qjk.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,1107000.0,$A,241310,2515.6654805158646,1
SUH,SOUTHERN HEMISPHERE MINING LIMITED,8030886,2023-04-26T12:39:54+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45p059szp6dqq3.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1101000.0,$A,461259,8134.825551764008,2
NAG,NAGAMBIE RESOURCES LIMITED,22105600,2023-04-28T15:48:53+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p53bsgf50bq2.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1100000.0,$A,155420,7414.359555876733,2
PCL,PANCONTINENTAL ENERGY NL,72488005,2023-04-28T00:43:55+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p30x6pw10560.pdf,Appendix 5B,1096000.0,$A,18196251,160986.07703587943,8
WGR,WESTERN GOLD RESOURCES LIMITED.,3802664,2023-04-27T17:25:49+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p2k5s02ry0pm.pdf,Quarterly Activities and Cash Flow Reports,1093000.0,$A,101150,5716.478092116924,2
ADD,ADAVALE RESOURCES LIMITED,15066747,2023-04-28T00:08:40+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p2zly97vk3p0.pdf,Quarterly Activities and Cashflow Report,1086000.0,$A,6958951,224480.92868766398,8
RXH,REWARDLE HOLDINGS LIMITED,13684359,2023-05-01T00:16:03+1000,https://announcements.asx.com.au/asxpdf/20230501/pdf/05p6vlw7nzx4rt.pdf,Appendix 4C Cash Flow Report,1084000.0,$A,230697,7223.920715198517,2
CRS,CAPRICE RESOURCES LTD,4670277,2023-04-28T12:22:15+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4gg74yxjnx2.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1082000.0,$A,189428,8586.672070187926,2
AUK,AUMAKE LIMITED.,4461778,2023-04-27T13:54:31+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p25l3c4dwjzv.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,1078000.0,$A,492741,1582.1337049176384,1
GAS,STATE GAS LIMITED,41593976,2023-04-28T09:28:40+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3rmhlzrzz8g.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1074000.0,$A,135981,18100.224419744747,3
NES,NELSON RESOURCES LIMITED.,2942972,2023-04-28T11:14:34+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p48l6qyk8fyz.pdf,Quarterly Activities and Cashflow Report,1065000.0,$A,2807598,9727.634248615475,2
EPM,ECLIPSE METALS LIMITED.,24336718,2023-04-28T15:06:10+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4ys3s7nycq3.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1054000.0,$A,862505,10571.495898943162,2
NRX,NORONEX LIMITED,4543947,2023-04-28T16:26:17+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5dhp2pt0xhx.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1053000.0,$A,1306090,58315.90049716211,6
JAV,JAVELIN MINERALS LIMITED,9454153,2023-04-28T14:12:05+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4sh68hwwllr.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1047000.0,$A,2205221,2629.6992265574027,1
PUA,PEAK MINERALS LIMITED,3124130,2023-04-28T16:13:53+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p56t9zn09d29.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1046000.0,$A,3206597,9355.125024279556,2
HCD,HYDROCARBON DYNAMICS LIMITED,5197327,2023-04-28T13:54:46+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4q2z8mdthxs.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1035000.0,$A,774495,5880.795484764083,2
MEM,MEMPHASYS LIMITED.,15352326,2023-04-28T10:01:27+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p41z8mr7b2r7.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,1029000.0,$A,686129,11881.997317504072,3
NNG,NEXION GROUP LTD,2665387,2023-04-28T11:17:10+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p48n8th9pbjf.pdf,NNG Quarterly Activities Report and Appendix 4C Mar-23,1021000.0,$A,243920,3060.8384129591045,1
WHK,WHITEHAWK LIMITED,8025323,2023-04-27T08:30:59+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1k72pqphld0.pdf,Quarterly Activities Report and Appendix 4C - quarterly,1018000.0,$US,379766,14509.794226875023,3
DTI,DTI GROUP LTD,7176823,2023-04-28T15:01:09+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4y55qlqyt56.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,1016000.0,$A,253084,2988.055910117676,1
1TT,THRIVE TRIBE TECHNOLOGIES LIMITED,8968239,2023-05-03T15:37:08+1000,https://announcements.asx.com.au/asxpdf/20230503/pdf/05pbkmyvxxz2ps.pdf,Amended Quarterly Activities Report & Appendix 4C,1012000.0,$A,1095562,46050.33942421294,5
AIV,ACTIVEX LIMITED,5387564,2023-04-27T10:57:40+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1ylngd9spz0.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1011000.0,$A,100490,2329.706552941388,1
MBK,METAL BANK LIMITED,6912138,2023-04-27T08:14:57+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p153852tqdk8.pdf,Quarterly Cash Flow Report,1004000.0,$A,65463,1446.4742503742395,1
KTA,KRAKATOA RESOURCES LIMITED,7994285,2023-04-26T17:42:46+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45p0hqbx0y74m0.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1003000.0,$A,397700,8443.12466344259,2
OKJ,OAKAJEE CORPORATION LIMITED,1371690,2023-04-28T09:03:24+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3k48xw959kv.pdf,Quarterly Activities and Cashflow Report,998000.0,$A,89794,3191.993569894657,1
CSF,CATALANO SEAFOOD LTD,3365208,2023-04-28T16:49:23+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5dclpvkypfp.pdf,Quarterly Cashflow Report,991000.0,$A,44042,2066.4716875875524,1
GIB,GIBB RIVER DIAMONDS LIMITED,7825849,2023-04-28T09:42:35+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3wv87dd8748.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,990000.0,$A,80411,3112.655831530874,1
AVM,ADVANCE METALS LIMITED,4119911,2023-04-26T09:51:39+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nzwbh3cn3rtl.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,987000.0,$A,776123,8377.806351296853,2
RML,RESOLUTION MINERALS LTD,6286459,2023-04-28T08:52:41+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3glswgqqc5g.pdf,Quarterly Activities and Cashflow Report 31 March 2023,987000.0,$A,685190,2762.5483817529653,1
CPO,CULPEO MINERALS LIMITED,4650591,2023-04-28T08:34:01+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p39nvql6r81z.pdf,Quarterly Cashflow Report,986000.0,$A,83489,4171.427725603192,2
HAR,HARANGA RESOURCES LIMITED.,6613231,2023-04-28T08:10:46+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p35n1y3k8rqw.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,986000.0,$A,37286,4570.879606019691,2
RBX,RESOURCE BASE LIMITED.,16123475,2023-04-28T17:49:14+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5q259z5bpt6.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,969000.0,$A,239308,51101.51429416405,5
CL8,CARLY HOLDINGS LIMITED,5518001,2023-04-26T09:07:16+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nzpg9xg68cs2.pdf,March 2023 Quarterly Activities Report and Appendix 4C,962000.0,$A,380661,12875.550920505604,3
M2M,MT MALCOLM MINES NL,2206152,2023-04-27T15:05:33+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p285bng8sh88.pdf,Quarterly Activities and Cashflow Report,947000.0,$A,86184,2546.178632084315,1
RSH,RESPIRI LIMITED,31621363,2023-04-26T14:14:27+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45p08p6hz7f859.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,938000.0,$A,261653,11802.621937431775,3
CHK,COHIBA MINERALS LIMITED,7396355,2023-04-28T17:35:12+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5mng3bkbggl.pdf,CHK March 2023 Quarterly Activities Report & Appendix 5B,930000.0,$A,2077660,7447.056492490634,2
AVE,AVECHO BIOTECHNOLOGY LIMITED,14054035,2023-04-28T09:13:52+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3p50hgcymz4.pdf,March 2023 Quarterly Activities Report & Appendix 4C,924000.0,$A,4231359,21514.311103005384,4
MIL,MILLENNIUM SERVICES GROUP LIMITED,12262447,2023-04-26T12:32:38+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45p04w10rgq4ym.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,913000.0,$A,26864,7584.6568865850995,2
TYX,TYRANNA RESOURCES LIMITED,68341357,2023-04-27T21:32:06+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3pr3nd6kdbw.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,910000.0,$A,3147891,61608.1862614347,6
NET,NETLINKZ LIMITED,35232506,2023-04-28T09:19:49+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3ph28vvbjgp.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,905000.0,$A,5854144,68464.31716938638,6
TZL,TZ LIMITED,6064995,2023-04-27T16:02:26+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p2dls4bp8mq2.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,903000.0,$A,111401,2908.5102774471948,1
HOR,HORSESHOE METALS LIMITED,8365223,2023-04-28T15:49:24+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p53jyzcqscsf.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,900000.0,$A,506405,8709.635780697536,2
HVY,HEAVY MINERALS LIMITED,5387357,2023-04-28T17:48:43+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5p45r6d7vyj.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,892000.0,$A,23262,3091.436727117688,1
INL,INNLANZ LIMITED,8771381,2023-04-28T14:53:06+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4xtkqx1gxxf.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,889000.0,$A,7595,232.28063390239782,1
SCN,SCORPION MINERALS LIMITED,24199433,2023-04-28T15:44:52+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p530hl1mv8jm.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,887000.0,$A,678225,57067.801262380424,5
NGS,NUTRITIONAL GROWTH SOLUTIONS LTD,1851382,2023-04-28T16:52:02+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5dyv3yjcwyw.pdf,Quarterly Activities and Cash Flow Report - March 2023,886000.0,$US,602591,6232.24819498227,2
DAF,DISCOVERY ALASKA LIMITED,7495510,2023-04-23T20:41:19+1000,https://announcements.asx.com.au/asxpdf/20230424/pdf/45nxmqg8g2z51x.pdf,Quarterly Cashflow Report - March 2023,882000.0,$A,359526,15378.162430798144,3
NWM,NORWEST MINERALS LIMITED,8606670,2023-04-28T09:44:46+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3y2hvbzd1s0.pdf,Quarterly Appendix 5B Cash Flow Report,873000.0,$A,446787,13497.986413491177,3
REM,REMSENSE TECHNOLOGIES LIMITED,6282596,2023-04-19T16:02:09+1000,https://announcements.asx.com.au/asxpdf/20230419/pdf/45nt5xgwx2z08g.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,859000.0,$A,159589,10701.590311420177,2
ARE,ARGONAUT RESOURCES NL,6361871,2023-04-27T09:17:47+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1r33ywj7sby.pdf,March 2023 Quarterly Activities and Cashflow Report,858000.0,$A,33375602,35693.31866236244,5
IDA,INDIANA RESOURCES LIMITED,21814822,2023-04-28T15:57:58+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5479x8x2swz.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,854000.0,$A,304789,20865.964018884664,4
MRQ,MRG METALS LIMITED,5957756,2023-04-28T09:05:09+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3l1g25r685w.pdf,31.3.23 Quarterly Activity and Cashflow Report,853000.0,$A,5442451,14158.996419151646,3
RTG,RTG MINING INC.,46129680,2023-04-28T16:32:46+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5bn05lsl1jx.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,848418.0,$US,799641,37089.3296691523,5
CMO,COSMO METALS LIMITED,5000490,2023-04-27T18:46:29+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p2mk9yfbq5pf.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,847000.0,$A,46013,5674.9177723864905,2
FFT,FUTURE FIRST TECHNOLOGIES LTD,14296731,2023-04-27T08:34:53+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p18jvlzwk047.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,835000.0,$A,273576,4159.205041218399,2
CUL,CULLEN RESOURCES LIMITED,5042909,2023-04-17T09:08:59+1000,https://announcements.asx.com.au/asxpdf/20230417/pdf/45nq0y3k2mkxn7.pdf,Appendix 5B,830000.0,$A,1247832,16378.63777638248,3
GGX,GAS2GRID LIMITED,10222755,2023-04-28T11:28:25+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p49p0x3qym3v.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,824000.0,$A,3016256,8131.383361750793,2
ADY,ADMIRALTY RESOURCES NL.,7821475,2023-04-28T17:11:52+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5jkxtxr2gg3.pdf,March Quarterly Appendix 5B,811000.0,$A,666982,4676.789825477273,2
DAL,DALAROO METALS LTD,4586600,2023-04-28T11:15:19+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p48j5fnrmhs8.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,800000.0,$A,289500,24020.116974234275,4
D2O,DUXTON WATER LIMITED,196974519,2023-04-28T17:35:02+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5mj3x2464jt.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,799000.0,$A,75670,141744.10193657022,7
DMG,DRAGON MOUNTAIN GOLD LIMITED,4341388,2023-04-28T08:26:17+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p389lcyqd05m.pdf,Quarterly Activity and Cashflow Report,797000.0,$A,419932,3476.2852859727464,1
FGL,FRUGL GROUP LIMITED,10516682,2023-04-26T09:43:54+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nzvqq1tnf8pp.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,796000.0,$A,834052,9231.44593930106,2
STK,STRICKLAND METALS LIMITED,63590340,2023-04-28T17:12:25+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5k5d35gsngk.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,782000.0,$A,2189903,76799.77693879588,6
PGY,PILOT ENERGY LIMITED,17503697,2023-04-28T09:03:41+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3kqdcs9q0w9.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,778000.0,$A,6756361,128572.33263435509,7
AXN,ALLIANCE NICKEL LIMITED,67031991,2023-04-24T11:58:46+1000,https://announcements.asx.com.au/asxpdf/20230424/pdf/45ny6nrdr1fmb3.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,765000.0,$A,152365,15755.412263942628,3
CT1,CONSTELLATION TECHNOLOGIES LIMITED,4413601,2023-04-28T09:44:41+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3xtggt6z96n.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,763000.0,$A,1773040,7522.678783811865,2
MPR,MPOWER GROUP LIMITED,5580362,2023-04-28T10:10:01+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p42z15xh8ymc.pdf,Quarterly Report and Appendix 4C,763000.0,$A,166889,2433.1179079576123,1
ICG,INCA MINERALS LIMITED,9670289,2023-04-28T12:06:09+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4dwtsr9smk0.pdf,Appendix 5B - Quarterly Cash Flow Report - March 2023,761000.0,$A,355193,10022.690583181999,2
CPN,CASPIN RESOURCES LIMITED,23013421,2023-04-28T09:43:31+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3xrg4xt2p99.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,751000.0,$A,269358,60742.27326149026,6
VR8,VANADIUM RESOURCES LIMITED,41977742,2023-04-28T16:59:46+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5kfl3jfgvdt.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,743000.0,$A,588571,47802.15636795705,5
M4M,MACRO METALS LIMITED,7952311,2023-04-28T16:27:15+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p597ygjwqzqh.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,738000.0,$A ,938807,4484.651682533371,2
MOH,MOHO RESOURCES LIMITED,3114933,2023-04-28T17:22:48+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5l9d1hcn05x.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,734000.0,$A,1882829,21657.54104477706,4
OJC,THE ORIGINAL JUICE CO. LTD,21523990,2023-04-28T16:07:43+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p55ylsmgv59s.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,733000.0,$A,45687,3492.4041757325,1
LRL,LABYRINTH RESOURCES LIMITED,13432823,2023-04-28T12:09:56+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4fcf6gpdl2b.pdf,Quarterly Activities / Appendix 5B Cash Flow Report,726000.0,$A,496394,4826.280301711589,2
AJQ,ARMOUR ENERGY LIMITED,19685368,2023-05-09T16:48:51+1000,https://announcements.asx.com.au/asxpdf/20230509/pdf/05pjpn5h0fym7w.pdf,Amended Quarterly Activities/Appendix 5B Cash Flow Report,716000.0,$A,1766322,4860.865273072275,2
FXG,FELIX GOLD LIMITED,14873633,2023-04-26T07:38:09+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nzdtsc2mfy3w.pdf,Quarterly Activities and Cashflow Reports,714000.0,$A,201829,14793.833963802907,3
G88,GOLDEN MILE RESOURCES LTD,14261801,2023-04-28T15:20:47+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4zxxx83f3j9.pdf,Quarterly Appendix 5B Cash Flow Report,709000.0,$A,10406248,890134.3882775368,11
SPQ,SUPERIOR RESOURCES LIMITED,51367505,2023-04-28T09:48:39+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3z3pmjycqzs.pdf,Quarterly Appendix 5B Cash Flow Report,708000.0,$A,4213671,111886.96311100037,7
BLZ,BLAZE MINERALS LIMITED,8692657,2023-04-28T08:35:48+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3bn1kwqxnph.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,702000.0,$A,10178185,174474.36182280755,8
ENT,ENTERPRISE METALS LIMITED,3525403,2023-04-28T14:42:01+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4w6ff8d483v.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,699000.0,$A,1153533,4146.506526362252,2
IRD,IRON ROAD LIMITED,64551318,2023-04-28T10:09:50+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4335gp8wrd4.pdf,Quarterly Activities and Cashflow Report,693000.0,$A,92260,7064.187481485883,2
MCT,METALICITY LIMITED,7472172,2023-04-27T16:25:25+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p2ft0wxbn0b4.pdf,Quarterly Appendix 5B Cash Flow Report,692000.0,$A,2028416,4412.663294588491,2
GCR,GOLDEN CROSS RESOURCES LTD,3291768,2023-04-28T11:35:45+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4b55m6y8095.pdf,Quarterly Activities Report & Appendix 5B,689000.0,$A,1102378,4378.272216710969,2
RCR,RINCON RESOURCES LIMITED,3724910,2023-04-27T08:12:06+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p14v6t0yw723.pdf,Quarterly Cashflow Report,685000.0,$A,75063,4542.023798621862,2
PKD,PARKD LTD,3258187,2023-04-28T13:44:16+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4pghc3p2dhb.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,681000.0,$A,90761,2198.49635025412,1
RR1,REACH RESOURCES LIMITED,41325760,2023-04-04T09:10:34+1000,https://announcements.asx.com.au/asxpdf/20230404/pdf/45nbtrmlly06jv.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,675000.0,$A,51563992,671930.6907553365,11
KLR,KAILI RESOURCES LIMITED,1916205,2023-04-27T11:42:59+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p20d2j8z42yj.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,666000.0,$A,3578,72.91347804865747,1
MVL,MARVEL GOLD LIMITED,9497705,2023-04-28T13:48:56+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4pjrfxn0tbl.pdf,March Quarterly Activities Report and Appendix 5B,652000.0,$A,1032742,12825.957643399948,3
LV1,LIVE VERDURE LTD,8899701,2023-04-28T17:57:33+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5q4f8qdrqf8.pdf,LV1 March 2023 Quarterly Business Review & Appendix 4C,650000.0,$A,78177,9185.124832490465,2
